"id","product_id","source_name","product_url","title","offer_price","mrp","brand","model","style","color","sport_type","material","height","weight","description","image","product_attributes","tags","created_on","updated_on","num_mrp","suggested_brand_id","suggested_brand_name","is_duplicate","formatted_name","scraper_category","original_source","deleted_at","missing_at"
719506,"8844686786867","instaclubsports","https://instasport.club/products/sg-klr-xtreme-finest-english-willow-grade-3-cricket-bat-leather-ball-sh","SG KLR Xtreme Finest English Willow Grade 3 Cricket Bat (Leather Ball) -SH","19999.0","20959.0",NULL,NULL,NULL,NULL,"Cricket",NULL,NULL,NULL,"Elevate your cricket game with the SG KLR Xtreme Finest English Willow Grade 3 Cricket Bat, designed for leather ball cricket enthusiasts seeking superior performance.
TECHNICAL SPECIFICATION 




Willow 

Finest English Willow hard pressed &amp; traditionally shaped for superb stroke. Approx 5-6 straight grains



Handle 

Imported cane handle with special formulation cork inserts for enhanced flexibility and shock absorption



Handle Shape 

Traditional round cane handle for superior grip and bat control



Weight 

Approx 1160-1200 gm (2.9-2.11 lbs)



 Ball Type 

Leather Ball 



","//instasport.club/cdn/shop/files/SGKLRXtremeFinestEnglishWillowGrade3CricketBat_LeatherBall_6a37fea4-9057-4707-9877-eaabc43762aa.jpg?v=1709893182","null","{}","2024-05-01","2024-05-11",NULL,NULL,NULL,False,NULL,"sports","instasports",NULL,NULL
719507,"8844686459187","instaclubsports","https://instasport.club/products/sg-nexus-xtreme-english-willow-cricket-bat-sh","SG Nexus® Xtreme English Willow Cricket Bat -SH","11599.0","14000.0",NULL,NULL,NULL,NULL,"Cricket",NULL,NULL,NULL,"Unleash your power with the SG Nexus® Xtreme English Willow Cricket Bat. Crafted for precision and performance, it's the ultimate choice for serious cricketers.
TECHNICAL SPECIFICATION




Willow 

Finest English Willow hard pressed &amp; traditionally shaped for superb stroke



Handle 

Imported cane handle with special formulation cork inserts for enhanced flexibility and shock absorption



Handle Shape 

Traditional round cane handle for superior grip and bat control



Weight 

Approx 1160-1200 gm (2.9-2.11 lbs)



 Ball Type 

Leather ball


","//instasport.club/cdn/shop/files/SGNexus_XtremeEnglishWillowCricketBat.jpg?v=1709893196","null","{}","2024-05-01","2024-05-11",NULL,NULL,NULL,False,NULL,"sports","instasports",NULL,NULL
719508,"8844687704371","instaclubsports","https://instasport.club/products/sg-klr-edition-grade-1-english-willow-cricket-bat-leather-ball-sh","SG KLR Edition Grade 1 English Willow Cricket Bat(Leather Ball) -SH","48499.0","49999.0",NULL,NULL,NULL,NULL,"Cricket",NULL,NULL,NULL,"""Elevate your cricket game with the SG KLR Edition Grade 1 English Willow Cricket Bat. Designed for leather ball play, this bat is meticulously crafted to deliver unparalleled performance and precision on the field. Dominate the game with SG's superior quality and craftsmanship.""
TECHNICAL SPECIFICATION 




Willow 

Finest English Willow hard pressed &amp; traditionally shaped for superb stroke



Weight 

Approx 1160-1200 gm (2.9-2.11 lbs)



Length 

Full size length approx 85.7 cm (33.7 inches)



 Handle 

Imported cane handle with special formulation cork inserts for enhanced flexibility and shock absorption.Traditional round cane handle for superior grip and bat control


","//instasport.club/cdn/shop/files/SGKLREditionGrade1EnglishWillowCricketBat_LeatherBall.jpg?v=1709893172","null","{}","2024-05-01","2024-05-11",NULL,NULL,NULL,False,NULL,"sports","instasports",NULL,NULL
719509,"8840066859315","instaclubsports","https://instasport.club/products/sg-player-ultimate-english-willow-grade-3-cricket-bat-leather-ball-sh","SG Player Ultimate English Willow grade 3 Cricket Bat (Leather Ball) -SH","25999.0","26249.0",NULL,NULL,NULL,NULL,"Cricket",NULL,NULL,NULL,"Elevate your cricket game to new heights with the SG Player Ultimate English Willow Grade 3 Cricket Bat. Designed for exceptional performance, this bat combines superior craftsmanship with cutting-edge technology to help you deliver powerful shots on the field.TECHNICAL SPECIFICATION 




Willow 

Finest English Willow hard pressed &amp; traditionally shaped for superb stroke



Handle 

Imported cane handle with special formulation cork inserts for enhanced flexibility and shock absorption



Handle Shape 

Traditional round cane handle for superior grip and bat control



Weight 

Approx 1160-1200 gm (2.9-2.11 lbs)



Ball Type 

Leather Ball 



","//instasport.club/cdn/shop/files/SGPlayerUltimateEnglishWillowgrade3CricketBat_LeatherBall.jpg?v=1709893244","null","{}","2024-05-01","2024-05-11",NULL,NULL,NULL,False,NULL,"sports","instasports",NULL,NULL
719510,"8840066564403","instaclubsports","https://instasport.club/products/sg-player-xtreme-english-willow-grade-4-cricket-bat-leather-ball-sh","SG Player Xtreme English Willow grade 4 Cricket Bat (Leather Ball) -SH","15999.0","16499.0",NULL,NULL,NULL,NULL,"Cricket",NULL,NULL,NULL,"Dominate the cricket field with the SG Player Xtreme English Willow Grade 4 Cricket Bat. Designed for power hitters and precision players alike, this bat offers unrivaled performance and durability.
TECHNICAL SPECIFICATION 




Willow 

Finest English Willow hard pressed &amp; traditionally shaped for superb stroke



Handle 

Imported cane handle with special formulation cork inserts for enhanced flexibility and shock absorption



Handle Shape 

Traditional round cane handle for superior grip and bat control



Weight 

Approx 1160-1200 gm (2.9-2.11 lbs)



Ball Type 

Leather ball



 ","//instasport.club/cdn/shop/files/SGPlayerXtremeEnglishWillowgrade4CricketBat_LeatherBall.jpg?v=1709893259","null","{}","2024-05-01","2024-05-11",NULL,NULL,NULL,False,NULL,"sports","instasports",NULL,NULL
719511,"8840066335027","instaclubsports","https://instasport.club/products/sg-reliant-xtreme-grade-5-english-willow-cricket-bat-leather-ball-sh","SG Reliant Xtreme Grade 5 English Willow Cricket Bat (Leather Ball) -SH","8199.0","8399.0",NULL,NULL,NULL,NULL,"Cricket",NULL,NULL,NULL,"Unleash your potential with the SG Reliant Xtreme Grade 5 English Willow Cricket Bat, designed for leather ball cricket.
TECHNICAL SPECIFICATION 




Willow 

Finest English Willow hard pressed &amp; traditionally shaped for superb stroke



Handle 

Imported cane handle with special formulation cork inserts for enhanced flexibility and shock absorption



Handle Shape 

Traditional round cane handle for superior grip and bat control



Weight 

Approx 1160-1200 gm (2.9-2.11 lbs)



Ball Type 

Leather ball


","//instasport.club/cdn/shop/files/SGReliantXtremeGrade5EnglishWillowCricketBat_LeatherBall.jpg?v=1709893982","null","{}","2024-05-01","2024-05-11",NULL,NULL,NULL,False,NULL,"sports","instasports",NULL,NULL
719513,"8840065745203","instaclubsports","https://instasport.club/products/sg-roar-ultimate-grade-3-english-willow-cricket-bat-leather-ball-sh","SG Roar Ultimate - Grade 3 English Willow Cricket Bat (Leather Ball) -SH","21099.0","21499.0",NULL,NULL,NULL,NULL,"Cricket",NULL,NULL,NULL,"Unleash your cricket potential with the SG Roar Ultimate Grade 3 English Willow Cricket Bat, designed for leather ball cricket.
TECHNICAL SPECIFICATION 




Willow 

Finest English Willow hard pressed &amp; traditionally shaped for superb stroke



Handle 

Imported cane handle with special formulation cork inserts for enhanced flexibility and shock absorption



Handle Shape 

Traditional round cane handle for superior grip and bat control



Weight 

Approx 1160-1200 gm (2.9-2.11 lbs)



Suitable For 

Leather ball



 ","//instasport.club/cdn/shop/files/SGRoarUltimate-Grade3EnglishWillowCricketBat_LeatherBall.jpg?v=1709894002","null","{}","2024-05-01","2024-05-11",NULL,NULL,NULL,False,NULL,"sports","instasports",NULL,NULL
719512,"8840066072883","instaclubsports","https://instasport.club/products/sg-roar-le-grade-2-english-willow-cricket-bat-leather-ball-sh","SG Roar LE - Grade 2 English Willow Cricket Bat (Leather Ball) -SH","31999.0","32499.0",NULL,NULL,NULL,NULL,"Cricket",NULL,NULL,NULL,"Unleash your potential with the SG Roar LE cricket bat. Handcrafted from Grade 2 English Willow, this bat delivers power, precision, and performance.
TECHNICAL SPECIFICATION 




Willow 

Finest English Willow hard pressed &amp; traditionally shaped for superb stroke



Handle 

Imported cane handle with special formulation cork inserts for enhanced flexibility and shock absorption



Handle Shape 

Traditional round cane handle for superior grip and bat control



Weight 

Approx 1160-1200 gm (2.9-2.11 lbs)



Ball Type 

Leather Ball



","//instasport.club/cdn/shop/files/SGRoarLE-Grade2EnglishWillowCricketBat_LeatherBall.jpg?v=1709893992","null","{}","2024-05-01","2024-05-11",NULL,NULL,NULL,False,NULL,"sports","instasports",NULL,NULL
719514,"8840065319219","instaclubsports","https://instasport.club/products/sg-rp-icon-grade-3-english-willow-cricket-bat-leather-ball-sh","SG RP Icon Grade 3 English Willow Cricket Bat (Leather Ball) -SH","28499.0","26849.0",NULL,NULL,NULL,NULL,"Cricket",NULL,NULL,NULL,"Discover the SG RP Icon Grade 3 English Willow Cricket Bat for leather ball enthusiasts, crafted with precision and expertise to elevate your game.
TECHNICAL SPECIFICATION 




Willow 

Finest English Willow hard pressed &amp; traditionally shaped for superb stroke



Handle 

Imported cane handle with special formulation cork inserts for enhanced flexibility and shock absorption



Handle Shape 

Traditional round cane handle for superior grip and bat control



Weight 

Approx 1160-1200 gm (2.9-2.11 lbs)



Suitable For

Leather ball


","//instasport.club/cdn/shop/files/SGRPIconGrade3EnglishWillowCricketBat_LeatherBall.jpg?v=1709894013","null","{}","2024-05-01","2024-05-11",NULL,NULL,NULL,False,NULL,"sports","instasports",NULL,NULL
719515,"8840065122611","instaclubsports","https://instasport.club/products/sg-rp-ultimate-grade-3-english-willow-cricket-bat-leather-ball-sh","SG RP Ultimate Grade 3 English Willow Cricket Bat (Leather Ball) -SH","21099.0","21499.0",NULL,NULL,NULL,NULL,"Cricket",NULL,NULL,NULL,"SG RP Ultimate Grade 3 English Willow Cricket Bat - Crafted for champions, this SG RP Ultimate Grade 3 English Willow Cricket Bat is designed to deliver power, precision, and performance on the pitch. Perfect for leather ball cricket, it's a game-changer for serious players.
TECHNICAL SPECIFICATION 




Willow 

Finest English Willow hard pressed &amp; traditionally shaped for superb stroke



Handle 

Imported cane handle with special formulation cork inserts for enhanced flexibility and shock absorption



Handle Shape 

Traditional round cane handle for superior grip and bat control



Weight

Approx 1160-1200 gm (2.9-2.11 lbs)



Suitable For 

Leather ball


","//instasport.club/cdn/shop/files/SGRPUltimateGrade3EnglishWillowCricketBat_LeatherBall.jpg?v=1709894024","null","{}","2024-05-01","2024-05-11",NULL,NULL,NULL,False,NULL,"sports","instasports",NULL,NULL
719516,"8840064958771","instaclubsports","https://instasport.club/products/sg-rp-xtreme-grade-5-english-willow-cricket-bat-leather-ball-sh","SG RP Xtreme Grade 5 English Willow Cricket Bat (Leather Ball) -SH","9369.0","10749.0",NULL,NULL,NULL,NULL,"Cricket",NULL,NULL,NULL,"Unleash your potential on the cricket field with the SG RP Xtreme Grade 5 English Willow Cricket Bat. Designed for leather ball cricket, this bat offers unparalleled performance and precision, making it the ultimate choice for serious cricketers.
TECHNICAL SPECIFICATION 




Willow 


Finest English Willow hard pressed &amp; traditionally shaped for superb stroke




Handle 

Imported cane handle with special formulation cork inserts for enhanced flexibility and shock absorption



Handle Shape 

Traditional round cane handle for superior grip and bat control



Weight

Approx 1160-1200 gm (2.9-2.11 lbs)



Suitable For 

Leather Ball 



","//instasport.club/cdn/shop/files/SGRPXtremeGrade5EnglishWillowCricketBat_LeatherBall.jpg?v=1709894034","null","{}","2024-05-01","2024-05-11",NULL,NULL,NULL,False,NULL,"sports","instasports",NULL,NULL
719517,"8840062206259","instaclubsports","https://instasport.club/products/sg-savage-edition-finest-english-willow-grade-1-cricket-bat-sh","SG Savage Edition Finest English Willow grade 1 Cricket Bat - SH","49199.0","49999.0",NULL,NULL,NULL,NULL,"Cricket",NULL,NULL,NULL,"Experience cricket supremacy with the SG Savage Edition Finest English Willow grade 1 Cricket Bat, designed for elite performance.TECHNICAL SPECIFICATION 




Willow 

Finest English Willow hard pressed &amp; traditionally shaped for superb stroke



Handle 

Imported cane handle with special formulation cork inserts for enhanced flexibility and shock absorption



Handle Shape 

Traditional round cane handle for superior grip and bat control



Weight 

Approx 1160-1200 gm (2.9-2.11 lbs)



Suitable For 

Leather Ball 



","//instasport.club/cdn/shop/files/SGSavageEditionFinestEnglishWillowgrade1CricketBat.jpg?v=1709894065","null","{}","2024-05-01","2024-05-11",NULL,NULL,NULL,False,NULL,"sports","instasports",NULL,NULL
719519,"8840062533939","instaclubsports","https://instasport.club/products/sg-rsd-select-english-willow-grade-5-cricket-bat-leather-ball-sh","SG RSD® Select English Willow grade 5 Cricket Bat (Leather Ball) -SH","14999.0","15499.0",NULL,NULL,NULL,NULL,"Cricket",NULL,NULL,NULL,"Elevate your cricket game with the SG RSD® Select English Willow grade 5 Cricket Bat. Engineered for leather ball play, it offers exceptional performance, power, and control on the pitch.
 ","//instasport.club/cdn/shop/files/SGRSD_SelectEnglishWillowgrade5CricketBat_LeatherBall.jpg?v=1709894055","null","{}","2024-05-01","2024-05-11",NULL,NULL,NULL,False,NULL,"sports","instasports",NULL,NULL
719520,"8840061813043","instaclubsports","https://instasport.club/products/sg-sierra-150-traditionally-shaped-english-willow-cricket-bat-leather-ball-sh","SG Sierra 150 Traditionally Shaped English Willow Cricket Bat (Leather Ball) -SH","7199.0","8999.0",NULL,NULL,NULL,NULL,"Cricket",NULL,NULL,NULL,"Unlock your cricket potential with the SG Sierra 150 Cricket Bat, meticulously designed for leather ball cricket enthusiasts. Crafted from high-quality English Willow, it's a blend of tradition and modern craftsmanship.
TECHNICAL SPECIFICATION




Willow Type 

Finest English Willow hard pressed &amp; traditionally shaped for superb stroke



Handle

Imported cane handle with special formulation cork inserts for enhanced flexibility and shock absorption



Handle Shape 

Traditional round cane handle for superior grip and bat control



Weight 

Approx 1160-1200 gm (2.9-2.11 lbs)



Suitable For 

Leather Ball 



","//instasport.club/cdn/shop/files/SGSierra150TraditionallyShapedEnglishWillowCricketBat_LeatherBall.jpg?v=1709894095","null","{}","2024-05-01","2024-05-11",NULL,NULL,NULL,False,NULL,"sports","instasports",NULL,NULL
719524,"8840060338483","instaclubsports","https://instasport.club/products/sg-sunny-tonny-icon-grade-3-english-willow-cricket-bat-leather-ball-sh","SG Sunny Tonny Icon - Grade 3 English Willow Cricket Bat (Leather Ball) -SH","17299.0","17699.0",NULL,NULL,NULL,NULL,"Cricket",NULL,NULL,NULL,"Experience unrivaled performance with the SG Sunny Tonny Icon - Grade 3 English Willow Cricket Bat (Leather Ball). Elevate your cricket game today!
 
 ","//instasport.club/cdn/shop/files/SGSunnyTonnyIcon-Grade3EnglishWillowCricketBat_LeatherBall.jpg?v=1709894141","null","{}","2024-05-01","2024-05-11",NULL,NULL,NULL,False,NULL,"sports","instasports",NULL,NULL
719523,"8840061026611","instaclubsports","https://instasport.club/products/sg-sunny-tonny-classic-grade-1-english-willow-cricket-bat-leather-ball-sh","SG Sunny Tonny Classic Grade 1 English Willow Cricket Bat (Leather Ball) -SH","70999.0","71299.0",NULL,NULL,NULL,NULL,"Cricket",NULL,NULL,NULL,"Elevate your cricket game with the SG Sunny Tonny Classic Grade 1 English Willow Cricket Bat, meticulously designed for leather ball cricket. Unleash your potential with every swing.
TECHNICAL SPECIFICATION 



Willow Type 

Finest English Willow hard pressed &amp; traditionally shaped for superb stroke




Handle 

Imported cane handle with special formulation cork inserts for enhanced flexibility and shock absorption



Handle Shape 

Traditional round cane handle for superior grip and bat control



Weight

Approx 1160-1200 gm (2.9-2.11 lbs)



Suitable For 

Leather ball


","//instasport.club/cdn/shop/files/SGSunnyTonnyClassicGrade1EnglishWillowCricketBat_LeatherBall.jpg?v=1709894130","null","{}","2024-05-01","2024-05-11",NULL,NULL,NULL,False,NULL,"sports","instasports",NULL,NULL
719525,"8840061321523","instaclubsports","https://instasport.club/products/sg-sunny-legend-grade-1-english-willow-cricket-bat-with-sg-str8bat-sensor-sh","SG Sunny Legend Grade 1 English Willow Cricket Bat (with SG|Str8bat Sensor) -SH","19099.0","20399.0",NULL,NULL,NULL,NULL,"Cricket",NULL,NULL,NULL,"Experience unrivaled performance with the SG Sunny Legend Grade 1 English Willow Cricket Bat. Crafted from premium English Willow and featuring innovative SG|Str8bat Sensor technology, this bat is designed to enhance your game on the cricket field.
TECHNICAL SPECIFICATION




Willow Type 

Finest English Willow hard pressed &amp; traditionally shaped for superb stroke



Handle 

Imported cane handle with special formulation cork inserts for enhanced flexibility and shock absorption



Handle Shape 

Traditional round cane handle for superior grip and bat control



Weight

Approx 1160-1200 gm (2.9-2.11 lbs)



Ball Type 

Leather Ball 



","//instasport.club/cdn/shop/files/SGSunnyLegendGrade1EnglishWillowCricketBat_withSG-Str8batSensor.jpg?v=1709894119","null","{}","2024-05-01","2024-05-11",NULL,NULL,NULL,False,NULL,"sports","instasports",NULL,NULL
719528,"8840060076339","instaclubsports","https://instasport.club/products/sg-sunny-tonny-icon-black-grade-3-english-willow-cricket-bat-leather-ball-sh","SG Sunny Tonny Icon Black - Grade 3 English Willow Cricket Bat (Leather Ball) -SH","17299.0","17699.0",NULL,NULL,NULL,NULL,"Cricket",NULL,NULL,NULL,"SG Sunny Tonny Icon Black - Grade 3 English Willow Cricket Bat delivers unparalleled performance and durability for leather ball cricket.","//instasport.club/cdn/shop/files/SGSunnyTonnyIconBlack-Grade3EnglishWillowCricketBat_LeatherBall.jpg?v=1709894152","null","{}","2024-05-01","2024-05-11",NULL,NULL,NULL,False,NULL,"sports","instasports",NULL,NULL
719526,"8840057520435","instaclubsports","https://instasport.club/products/sg-sunny-tonny-xtreme-grade-2-english-willow-cricket-bat-leather-ball-sh","SG Sunny Tonny Xtreme - Grade 2 English Willow Cricket Bat (Leather Ball) -SH","35999.0","36999.0",NULL,NULL,NULL,NULL,"Cricket",NULL,NULL,NULL,"Upgrade your cricket gear with the SG Sunny Tonny Xtreme Cricket Bat. Crafted from Grade 2 English Willow, this bat offers unmatched power and control, ideal for leather ball games.TECHNICAL SPECIFICATION 




Willow Type 

Finest English Willow hard pressed &amp; traditionally shaped for superb stroke



Handle 

Imported cane handle with special formulation cork inserts for enhanced flexibility and shock absorption



Handle Shape 

Traditional round cane handle for superior grip and bat control



Weight 

Approx 1160-1200 gm (2.9-2.11 lbs)



Suitable For 

Leather ball


","//instasport.club/cdn/shop/files/SGSunnyTonnyXtreme-Grade2EnglishWillowCricketBat_LeatherBall.jpg?v=1709894167","null","{}","2024-05-01","2024-05-11",NULL,NULL,NULL,False,NULL,"sports","instasports",NULL,NULL
719527,"8840055750963","instaclubsports","https://instasport.club/products/sg-sunny-tonny-english-willow-grade-2-cricket-bat-leather-ball-sh","SG Sunny Tonny™ English Willow grade 2 Cricket Bat (Leather Ball)-SH","32999.0","34999.0",NULL,NULL,NULL,NULL,"Cricket",NULL,NULL,NULL,"Experience unmatched power and precision on the cricket field with the SG Sunny Tonny™ English Willow Grade 2 Cricket Bat (Leather Ball)-SH.
TECHNICAL SPECIFICATION 




Willow Type 

Finest English Willow hard pressed &amp; traditionally shaped for superb stroke



Handle 

Imported cane handle with special formulation cork inserts for enhanced flexibility and shock absorption



Handle Shape 

Traditional round cane handle for superior grip and bat control



Weight 

Approx 1160-1200 gm (2.9-2.11 lbs)



Suitable For 

Leather Ball 




 ","//instasport.club/cdn/shop/files/SGSunnyTonny_EnglishWillowgrade2CricketBat_LeatherBall_-SH.jpg?v=1709894192","null","{}","2024-05-01","2024-05-11",NULL,NULL,NULL,False,NULL,"sports","instasports",NULL,NULL
719529,"8840054735155","instaclubsports","https://instasport.club/products/sg-triple-crown-xtreme-finest-english-willow-grade-3-cricket-bat-leather-ball-sh","SG Triple Crown Xtreme Finest English Willow grade 3 Cricket Bat (Leather Ball) -SH","23999.0","24649.0",NULL,NULL,NULL,NULL,"Cricket",NULL,NULL,NULL,"SG Triple Crown Xtreme is meticulously crafted for superior performance on the cricket field. Made from the finest English Willow grade 3, it's your ultimate companion for leather ball cricket.
TECHNICAL SPECIFICATION 




Willow Type 

Finest English Willow hard pressed &amp; traditionally shaped for superb stroke



Handle 

Imported cane handle with special formulation cork inserts for enhanced flexibility and shock absorption



Handle Shape 

Traditional round cane handle for superior grip and bat control



Weight 

Approx 1160-1200 gm (2.9-2.11 lbs)



Suitable For 

Leather Ball 



","//instasport.club/cdn/shop/files/SGTripleCrownXtremeFinestEnglishWillowgrade3CricketBat_LeatherBall.jpg?v=1709894235","null","{}","2024-05-01","2024-05-11",NULL,NULL,NULL,False,NULL,"sports","instasports",NULL,NULL
719530,"8840055161139","instaclubsports","https://instasport.club/products/sg-triple-crown-classic-english-willow-top-grade-1-cricketbat-leather-ball-sh","SG Triple Crown Classic English Willow top grade 1 CricketBat (Leather Ball) -SH","51699.0","52999.0",NULL,NULL,NULL,NULL,"Cricket",NULL,NULL,NULL,"Dominate the cricket field with the SG Triple Crown Classic English Willow Cricket Bat. Engineered for excellence, this bat guarantees top-grade performance.
TECHNICAL SPECIFICATION 




Handle 

Finest English Willow hard pressed &amp; traditionally shaped for superb stroke



Handle 

Imported cane handle with special formulation cork inserts for enhanced flexibility and shock absorption



Handle Shape 

Traditional round cane handle for superior grip and bat control



Weight 

Approx 1160-1200 gm (2.9-2.11 lbs)



Suitable For

Leather ball


","//instasport.club/cdn/shop/files/SGTripleCrownClassicEnglishWillowtopgrade1CricketBat_LeatherBall.jpg?v=1709894213","null","{}","2024-05-01","2024-05-11",NULL,NULL,NULL,False,NULL,"sports","instasports",NULL,NULL
719531,"8840055357747","instaclubsports","https://instasport.club/products/sg-thunder-striker-traditionally-shaped-english-grade-6-willow-cricket-bat-leather-ball-sh","SG Thunder Striker Traditionally Shaped English grade 6 Willow Cricket Bat (Leather Ball) -SH","5259.0","6999.0",NULL,NULL,NULL,NULL,"Cricket",NULL,NULL,NULL,"Elevate your cricket game with the SG Thunder Striker, a quintessential English Willow cricket bat designed for leather ball enthusiasts. Crafted to perfection, this bat combines tradition with cutting-edge technology to deliver unmatched performance on the pitch.
TECHNICAL SPECIFICATION




Willow Type 

Finest English Willow hard pressed &amp; traditionally shaped for superb stroke. Full grain tape sticker on front.




Handle 

Imported cane handle with special formulation cork inserts for enhanced flexibility and shock absorption



Handle Shape 

Traditional round cane handle for superior grip and bat control



Weight 

Approx 1160-1200 gm (2.9-2.11 lbs)



Suitable For 

Leather ball


","//instasport.club/cdn/shop/files/SGThunderStrikerTraditionallyShapedEnglishgrade6WillowCricketBat_LeatherBall_d7c8d04a-2051-4eef-a25f-ecc3eb11a8d9.jpg?v=1709894203","null","{}","2024-05-01","2024-05-11",NULL,NULL,NULL,False,NULL,"sports","instasports",NULL,NULL
719534,"8840054079795","instaclubsports","https://instasport.club/products/sg-hiscore-xtreme-traditionally-shaped-english-willow-grade-6-cricket-bat-leather-ball-sh","SG Hiscore Xtreme Traditionally Shaped English Willow grade 6 Cricket Bat (Leather Ball) (SH)","8199.0","10499.0",NULL,NULL,NULL,NULL,"Cricket",NULL,NULL,NULL,"Dominate the cricket pitch with the SG Hiscore Xtreme Grade 6 Cricket Bat. Designed for leather ball cricket, this bat promises superior performance and durability.
 ","//instasport.club/cdn/shop/files/SGHiscoreXtremeTraditionallyShapedEnglishWillowgrade6CricketBat_LeatherBall.jpg?v=1709893108","null","{}","2024-05-01","2024-05-11",NULL,NULL,NULL,False,NULL,"sports","instasports",NULL,NULL
719535,"8833626833203","instaclubsports","https://instasport.club/products/shrey-premium-2-0-steel","SHREY PREMIUM 2.0 STEEL","1839.0","2099.0",NULL,NULL,NULL,NULL,"Cricket",NULL,NULL,NULL,"The Shrey Cricket Helmets are one of the most selling helmets in India and most preferred Helmet by most of the International player.
 ","//instasport.club/cdn/shop/files/SHREYPREMIUM2.0STEEL.jpg?v=1710226192","null","{}","2024-05-01","2024-05-11",NULL,NULL,NULL,False,NULL,"sports","instasports",NULL,NULL
719537,"8833630896435","instaclubsports","https://instasport.club/products/shrey-star-steel","SHREY STAR STEEL","1029.0","1349.0",NULL,NULL,NULL,NULL,"Cricket",NULL,NULL,NULL,"The Shrey Cricket Helmets are one of the most selling helmets in India and most preferred Helmet by most of the International player.
 ","//instasport.club/cdn/shop/files/SHREYSTARSTEEL.jpg?v=1710226208","null","{}","2024-05-01","2024-05-11",NULL,NULL,NULL,False,NULL,"sports","instasports",NULL,NULL
719536,"8833629159731","instaclubsports","https://instasport.club/products/shrey-match-2-0-steel","SHREY MATCH 2.0 STEEL","1389.0","1599.0",NULL,NULL,NULL,NULL,"Cricket",NULL,NULL,NULL,"The Shrey Cricket Helmets are one of the most selling helmets in India and most preferred Helmet by most of the International player.
 ","//instasport.club/cdn/shop/files/SHREYMATCH2.0STEEL.jpg?v=1710226187","null","{}","2024-05-01","2024-05-11",NULL,NULL,NULL,False,NULL,"sports","instasports",NULL,NULL
719539,"8833625522483","instaclubsports","https://instasport.club/products/shrey-classic-steel","SHREY CLASSIC STEEL","2749.0","3499.0",NULL,NULL,NULL,NULL,"Cricket",NULL,NULL,NULL,"The Shrey Cricket Helmets are one of the most selling helmets in India and most preferred Helmet by most of the International player.
 ","//instasport.club/cdn/shop/files/SHREYCLASSICSTEEL.jpg?v=1710226062","null","{}","2024-05-01","2024-05-11",NULL,NULL,NULL,False,NULL,"sports","instasports",NULL,NULL
719538,"8833624572211","instaclubsports","https://instasport.club/products/shrey-performance-steel","SHREY PERFORMANCE STEEL","2829.0","3799.0",NULL,NULL,NULL,NULL,"Cricket",NULL,NULL,NULL,"The Shrey Cricket Helmets are one of the most selling helmets in India and most preferred Helmet by most of the International player.
 ","//instasport.club/cdn/shop/files/SHREYPERFORMANCESTEEL.jpg?v=1710226190","null","{}","2024-05-01","2024-05-11",NULL,NULL,NULL,False,NULL,"sports","instasports",NULL,NULL
719540,"8833622769971","instaclubsports","https://instasport.club/products/shrey-pro-guard-wicket-keeping-stainless-steel","SHREY PRO GUARD WICKET KEEPING STAINLESS STEEL","3949.0","4999.0",NULL,NULL,NULL,NULL,"Cricket",NULL,NULL,NULL,"The Shrey Cricket Helmets are one of the most selling helmets in India and most preferred Helmet by most of the International player.
 ","//instasport.club/cdn/shop/files/SHREYPROGUARDWICKETKEEPINGSTAINLESSSTEEL.jpg?v=1710226205","null","{}","2024-05-01","2024-05-11",NULL,NULL,NULL,False,NULL,"sports","instasports",NULL,NULL
719541,"8833618575667","instaclubsports","https://instasport.club/products/shrey-pro-guard-air-stainless-steel","SHREY PRO GUARD AIR STAINLESS STEEL","4349.0","5499.0",NULL,NULL,NULL,NULL,"Cricket",NULL,NULL,NULL,"The Shrey Cricket Helmets are one of the most selling helmets in India and most preferred Helmet by most of the International player.
 ","//instasport.club/cdn/shop/files/SHREYPROGUARDAIRSTAINLESSSTEEL.jpg?v=1710226194","null","{}","2024-05-01","2024-05-11",NULL,NULL,NULL,False,NULL,"sports","instasports",NULL,NULL
719543,"8833619362099","instaclubsports","https://instasport.club/products/shrey-pro-guard-stainless-steel","SHREY PRO GUARD STAINLESS STEEL","3949.0","4999.0",NULL,NULL,NULL,NULL,"Cricket",NULL,NULL,NULL,"The Shrey Cricket Helmets are one of the most selling helmets in India and most preferred Helmet by most of the International player.
 ","//instasport.club/cdn/shop/files/SHREYPROGUARDSTAINLESSSTEEL.jpg?v=1710226201","null","{}","2024-05-01","2024-05-11",NULL,NULL,NULL,False,NULL,"sports","instasports",NULL,NULL
719542,"8833620803891","instaclubsports","https://instasport.club/products/shrey-pro-guard-fielding-stainless-steel","SHREY PRO GUARD FIELDING STAINLESS STEEL","3949.0","4999.0",NULL,NULL,NULL,NULL,"Cricket",NULL,NULL,NULL,"The Shrey Cricket Helmets are one of the most selling helmets in India and most preferred Helmet by most of the International player.
 ","//instasport.club/cdn/shop/files/SHREYPROGUARDFIELDINGSTAINLESSSTEEL.jpg?v=1710226199","null","{}","2024-05-01","2024-05-11",NULL,NULL,NULL,False,NULL,"sports","instasports",NULL,NULL
